,taste,quantity,delivery,reviews,store_name
0,1,2,5,신메뉴 출시기념으로 먹어봤지만 완전 별로였음..다른 기존 메뉴드세요,버거킹-신림역점
1,3,4,4,흐음..............,버거킹-신림역점
2,2,2,2,감자는 빼고 줘서 다시보내줌;;,버거킹-신림역점
3,3,4,5,버거보거킹킽킽킹킹킹티팉ㅇ,버거킹-신림역점
4,4,5,3,배달이 좀 늦었어요,버거킹-신림역점
5,5,4,1,맛이야 버거킹 맛있는건 다알죠 근데 문 앞에 두고 문자 부탁한다고 요청사항 체크해놨는데 연락도 없이 문 쿵쿵 두드리고 그냥 갔습니다 거실에 아버지가 계셔서 들었으니 망정이지 놓고 간지도 모를뻔 했네요 진짜 배달음식 시키면서 제일 짜증나고 빡치는게 이건데 아 ㅋㅋ 진짜 다음엔 요청사항좀 봐주십쇼,버거킹-신림역점
6,3,3,3,버커킹 시켰는데 KFC콜라가 왔어요 레전드 ㅋㅋㅋ 실화 입니다 다른 누군가는 KFC 시켰는데 버커킹 콜라를 받으셨겠네요,버거킹-신림역점
7,3,4,4,맛있게 잘 먹었습니다,버거킹-신림역점
8,3,3,1,될수있으면 배달을 안시켜야겠습니다. 음식점 수령후 어디를 돌아다니다가 온건지 다식어서 왔습니다.,버거킹-신림역점
9,3,3,3,맛있게 잘 먹었습니다,버거킹-신림역점
10,3,3,3,맛있게 잘 먹었습니다,버거킹-신림역점
11,3,3,3,감튀가.. 식은것도 아니고 익은것도 아니고 밀가루 먹는 맛이 나서 에어프라이기에 다시 돌려먹었네요ㅠㅠㅠ 그래도 버거는 맛있었어요!,버거킹-신림역점
12,3,3,1,통새우버거 맛있지만 셋트에 포함된 감자튀김이랑 따로시킨 어니언링 눅진하니 먹고싶지않은 맛이에요 튀김의 생명을 잃은듯 어제 튀겨놓고 오늘 먹는 맛 이에요,버거킹-신림역점
13,3,3,3,맛있어요 다으멩또 시킬게여~~~,버거킹-신림역점
14,1,2,4,돈에비해 밋이너무없네요 식은음식을 보내와서 먹는데 힘들었어요 ㅠㅠ 다시는 이 햄버거주문 안함 ㅠㅠ,버거킹-신림역점
15,1,1,1,배달업체 바꿔야할듯 날도 별로 안추운데 버거가 한시간은 여기저기 뺑뺑이 돌고온듯 엄청 차가운상태로옴,버거킹-신림역점
16,2,2,1,문앞에 뒀으면 문자나 벨이라도 누르고 가시던지 제대로 세워두던지 음료 누워있고 다흘러서 먹을껀 없고 다식어빠지고 이런거 어찌해야하나요?,버거킹-신림역점
17,5,5,3,포장이 문제인건지 배달이 문제인건지 콜라 하나가 샜어요. 그거 빼곤 만족합니다.,버거킹-신림역점
18,3,4,4,"배달은 생각보다 빨리 왔는데, 햄버거가 많이 식어 있었네요",버거킹-신림역점
19,3,3,1,배달 너무 느려요 그래도 맛있게 먹었습니다,버거킹-신림역점
20,2,3,2,햄버거랑. 감자튀김이 다 식어서 왔네요! 좀 실망스러워요~,버거킹-신림역점
21,1,1,1,아니 길이얼마나 막히길래 1시간이넘어서 오나여..비나눈이와도 이정도는아니던데..감자튀김은식어서 딱딱하고 햄버거는 전자렌지에 돌려먹어야하고..리뷰를쓰면모합니까..개선이대는모습은하나두없는데여,버거킹-신림역점
22,4,4,3,아이스 안빼주셧어요,버거킹-신림역점
23,5,3,5,이벤트라 시켰지만 금액에 비해 양은 많지 않아서 가성비는 그리 좋지 않은 것 같습니다. 그래도 맛있어서 적당히 든든하게 잘 먹었습니다!,버거킹-신림역점
24,3,3,3,....................,버거킹-신림역점
25,3,3,3,바쁜시간대가아닌듯하여 주뭇 그러나 배달이 넘 느려서 다 식어서 온 눅눅한버거 역시! 버거는 주문이 옳지않다!!!,버거킹-신림역점
26,4,5,3,오늘은 .. 감자튀김이 차가워요 🥲,버거킹-신림역점
27,5,5,3,믿고 먹는 버거킹.. 배달은 그냥 그럭저럭...,버거킹-신림역점
28,4,4,2,식어서 왔어요 ㅠㅠㅠㅠ 얼음은 다 녹구 ㅠㅠㅠㅠ,버거킹-신림역점
29,4,3,5,엄마상어는 별로구 아빠상어는 맛있네요,버거킹-신림역점
30,1,1,1,늘 맛나게 먹고있습니다만 매장과 집거리를 고려했을때 바쁘셔서 배달이 늦어지는건알겠는데 배달시간차 고려안하고 주문들어오면 그냥만들어놓고 대기태우시나봐요 다식어가지고 온기라곤 없네요 교대시간이든 배달하시는분들하고 불화든 손님음식은 신경써야하는거 아닙니까? 거리나 멀면 그런가보다하죠 걸어서 5분거리 배달하시는분들이 한꺼번에 열몇개씩 돌다온거면 그곳 책임자 능력부족아닌가요? 늦어지더라도 음식을 먹고싶게 보내야죠 한시간 넘게 기다려 이런음식 받아봐요,버거킹-신림역점
31,4,4,3,콜라 안왛네요 스트로우만 오고,버거킹-신림역점
32,3,5,4,오늘은양도많고적당한데 맛을덜먹음 맛나게먹음,버거킹-신림역점
33,3,3,4,배달은 빠르지만 라지같지않은 라지 감튀,버거킹-신림역점
34,3,5,5,너무 느끼해서 먹다 버렸어요,버거킹-신림역점
35,3,5,5,몬스터와퍼시켰는데 소스가..... 일단 배도고프고 귀찮아서 그냥억는데 소스...ㅠ 맛은있지만 몬스터와퍼 소스가좋아서 먹는데 좀 슬프네요,버거킹-신림역점
36,4,4,1,배달개느림 실망스럽고 유감임,버거킹-신림역점
37,5,5,3,버거세트 4개였는데..음료는 3개.. 기본적인거 한번더 확인해주셨으면..,버거킹-신림역점
38,1,1,1,배달1시간걸리는게말입니까? 그런식으로배달할거면 대행업체쓰지마세요 대표가직접배달해보세요,버거킹-신림역점
39,3,4,5,패티 비린내나요 스태커 비추,버거킹-신림역점
40,5,4,3,젤 좋아하는 버거브랜드~~야채추가도 개인추가 자유롭게,버거킹-신림역점
41,4,5,3,크고 맛있음~뻑뻑해서 야채선택하게 해주면 좋겠어요~~ㄱ,버거킹-신림역점
42,1,1,1,음료 안옴ㅡㅡㅋㅋ 후 배달도 너무느리고..,버거킹-신림역점
43,4,3,5,문앞에 놓으시고 친절히 문자주심.,버거킹-신림역점
44,1,1,3,분명 와퍼 외 직화소불고기 주문했는데 패티가 튀긴 치킨이 온건 뭔가요? 치킨 시킨 일 1도 없거든여? 전화하려보니 12시 마감이라 따질수도 없고 소스는 도대체 넣은건지 재료 아끼세여? 버거킹 믿고 주문하는데 이건 아니져,버거킹-신림역점
45,5,3,5,맛있어요. 근데 감자튀김 라지로 바꿔서 시켰는데 양은 보통이랑 똑같네요ㅠ 뜯자마자 하나도 안먹고 찍은건데..,버거킹-신림역점
46,3,3,4,맛나게먹음 다먹어서 이전사진임,버거킹-신림역점
47,4,3,4,맛있게 먹었습니다 감사합니다,버거킹-신림역점
48,5,5,3,이거 세끼 먹음. 안이 다 고기예요.,버거킹-신림역점
49,3,4,1,배달 예상시간 12시28분인대 1시12분에옴 배달 너무느리고 감튀도 다식어서옴,버거킹-신림역점
50,1,1,1,오십분걸린데서 시켰더니 오십분은 무슨 1시간넘게 연락도안되네요 버거킹은 먹어도 여기선 죽어도 안먹습니다,버거킹-신림역점
51,5,2,1,버거킹 배달 중 가장 최악이네요. 일단 배달 지연인지 확인차 요기요 측에 요청을 했지만 20분간 배달진행사항파악이 불가하고 딱히 사후 대처에 대한 안내가 없이 다른 부서로 넘기기 빠쁘더군요. 배달원은 뒤늦게 왔지만 자신은 20분내로 배달을 했다더군요. 이는 도착시간보다 이후에 출발한것이며 이미 음식은 다 식어서 손도 못대는 상황입니다 평점 1점은 처음써보네요 무엇보다 요기요측에 실망이 큽니다.,버거킹-신림역점
52,4,5,3,좋아용 맛있어요 롯데 맥 보다 양이 좋음,버거킹-신림역점
53,3,5,5,벌써 다먹고 리뷰 남깁니다ㅡ체다치즈만없으면 개인적으로 맛있겠네요.,버거킹-신림역점
54,5,5,3,맛은 정말 야무지게 맛있었는데 치즈스틱이 굳어있고 튀김이 눅눅했어용. 그래도 맛있게 잘먹었습니다!,버거킹-신림역점
55,5,5,1,뭐 버거킹이니까 맛있었습니다 근데 그 부릉 기사는 교육이 좀 필요해보입니다 문 딱 열었드만 한손에 음식을 내민상태로 다른손으론 핸드폰을 보고있더군요 제가 먼저 안녕하세요 감사합니다 라고 인사하며 음식 받앗더니 그냥 핸드폰 보고있는상태로 가네요 기본적인 교육은 시키고 일시켰으면 좋겠네요 기분좋게 나갔다가 기분만 상하고 들어왔어요,버거킹-신림역점
56,4,4,3,맛잇게 잘 먹었습니다,버거킹-신림역점
57,4,5,1,엄청 차갑네요...........,버거킹-신림역점
58,4,3,4,"아...역시 버거킹은 소고기 햄버거에요. 쿠폰 금액 맞춰서 주문하려고, 혹시나 하고 닭을 시켰더니 이번 주문은 실패같아요.ㅠㅠ 사진을 올리면 더 안좋을까봐 리뷰글만 올립니다. 매장이 가까운데 요기요에서 주문해야 쿠폰을 쓸수 있어서 그냥 주문했어요. 그래도 잘 먹었습니다.",버거킹-신림역점
59,2,2,2,맛있게 잘 먹었습니다 번창하세요,버거킹-신림역점
60,4,4,1,오랜만에 시켜 먹엇는데 음료가 쏟아져 흥건햇네요 햄버거는 그럭저럭했어요,버거킹-신림역점
61,5,5,3,크긴진짜크네여ㅋㅋ 입작으신분들은 휴지 많이 쓸듯여ㅋㅋ 고기맛만 나는데 맛있어여ㅋㅋ드실때 패티들이 밑에쪽에 있게하고 드세여ㅋㅋ 드셔보면 이해하실겁니다ㅋㅋ,버거킹-신림역점
62,3,5,5,와퍼 불향 가득한 패티가 4장인데 고기양에 비해 육즙이 안느껴져서 아쉽네요. 정말 헤비합니다. 한번은 도전해보세요~~!!,버거킹-신림역점
63,1,2,1,배달한지 두시간 기다리다 전화하니까 멋대로 취소돼있다네요 취소된적도 없는데,버거킹-신림역점
64,1,1,1,두시간 걸린 배달 자디찬 햄버거와 감자스틱 ...ㅋㅋㅋ 왜 배달을 시켰을까? ㅎㅎㅎ,버거킹-신림역점
65,5,4,1,정말 실망스럽네요 도착예정보다 많이 지연되었습니다 음식을 받아보니까 조금 차갑네요 진짜 불쾌하네요😡😡😡😡😡,버거킹-신림역점
66,1,3,2,트러플머쉬룸와퍼에 트러플머쉬룸이 없어요.,버거킹-신림역점
67,5,3,4,먹을만하네요굳굳굳1,버거킹-신림역점
68,3,3,4,자주시켜먹는곳인데 이날따라 양상추가 넘 적었어요 ㅠㅠ,버거킹-신림역점
69,5,3,5,역시 버거킹이네요 맛있게 잘먹었어요 근데 감튀 라지를 시켰는데 미디움이 왔는줄알았어요ㅋㅋ ㅠ 양이 좀 아쉽네요 잘먹었습니다,버거킹-신림역점
70,3,4,4,감자튀김 식었어요. 컵은 좋더라구요!,버거킹-신림역점
71,3,4,3,크리스마스이브에맛나게먹엇음다,버거킹-신림역점
72,3,3,3,다식어서 와서 별로에요,버거킹-신림역점
73,3,3,3,ㅅㅅㅅㅎㅅㅅㅎㅅㅎㅅ,버거킹-신림역점
74,5,5,1,맛있게 잘 먹었습니다! 요청사항도 잘 들어주셔서 감사합니다. 배달기사가 너무 불친절해서 배달 별점이 이런 것이지 가게에서 해주신 음식이나 서비스는 좋았습니다!,버거킹-신림역점
75,5,3,3,맛있었슘,버거킹-신림역점
76,5,5,2,"배달시간은 맞게왔는데, 너무 식어서 왔네요 ㅠㅠ",버거킹-신림역점
77,3,3,1,배달도 1시간 30분가까이 걸리고 콜라는 탄산이 다빠져서 단물이고 햄버거 3개중 2개는 괜찮은데 1개는 심하게 눌려있네요 여기 패스트푸드집은 맞는거죠?,버거킹-신림역점
78,3,3,4,칠리크랩치즈프라이의 감자들이 너무뒤엉켜있어서 칠리감자범벅? 그런느낌이었어요 다소 먹기불편햇어요,버거킹-신림역점
79,5,3,1,2시에 주문해서 4시 넘어서 배송받았습니다.받지도 않은 음식 배송받았다는 문자 받고 아님을 증명하느라 애쓰고 겨우 배송받으니.. ?! 코로나로 배송이 밀려서 그렇다고 하면 이해하겠지만 배송받지도 않은 음식을 배송했다고 하는 것은 이해가 되지 않습니다.,버거킹-신림역점
80,3,5,1,버거가 차가워서 이가 얼얼하네,버거킹-신림역점
81,3,4,5,오늘은 유난히 식어서 왔고 소스는 너무 짜서 별로였어요,버거킹-신림역점
82,3,3,5,배달은 빠르고 따뜻하게 잘 도착했어요~ 맛은 그냥 평범..ㅠㅜ,버거킹-신림역점
83,2,1,5,"비추. 1. 너겟킹6조각 시켰는데 4조각 옴, 맛도 속은 온기만 남아있고 겉은 딱딱했음 2. 햄버거 자체는 괜찮았는데 역시나 차게 식어 있었음 3. 주문한지 30분만에 왔으니 배달 속도 고려하면 매장 자체에 문제가 좀 있는 듯(주문 제대로 확인 안하고 만들어 보낸 점, 다 식은 음식 보낸 점 등) 다이어트 중에 얼마 없는 치팅이라 고민 끝에 처음 주문한건데 만족감 없는 식사라 더 억울",버거킹-신림역점
84,5,5,1,버거킹은 버거킹 딜리버리로 시키는 걸로...,버거킹-신림역점
85,1,1,1,역쉬얼음햄버거ㅋㅋㅋㅋㅋㅋ,버거킹-신림역점
86,1,1,1,다식어서옴.......,버거킹-신림역점
87,1,1,1,장사 똑바로 하세요. 전 분명 기네스머쉬룸 와퍼를 주문했습니다. 그런데 온건 그냥 기네스와퍼였어요. 먹다가 뭔가 빠졌다 빠졌다 했는데 버섯을 다 빼고 주셨잖아요. 깨달은게 이미 반 정도 먹었을때여서 따로 전화를 드리진 않았는데 엄연히 가격차이가 나는 메뉴입니다. 이런걸 실수하시면 안되죠. 그리고 다른 리뷰에서도 참 말이 많던데 먹기 싫게 애매하게 뜨뜻하지도 차갑지도 않은 햄버거를 받게 됐네요.,버거킹-신림역점
88,4,3,4,빨대가안왓넹 아이가즐겨먹음,버거킹-신림역점
89,2,3,4,소스 범벅으로 너무 짜고 뚝뚝 떨어지는 쏘스를~ 겉어내고 먹었습니다,버거킹-신림역점
90,5,5,3,다 식어서 배달왔어요. 치즈스틱 딱딱하고 버거도 차고..그래도 맛있으니 용서가 됩니다 ㅋㅋ,버거킹-신림역점
91,5,5,1,기네스 와퍼 소스양이나 맛은 좋은데 항상 배달이 다 식어서 오네요 ㅋ,버거킹-신림역점
92,3,3,1,세트랑 아이스 아메리카노 시켰는데 빨대를 안주시면 뭐로 먹나요 ??뚜껑 열어서 컵채 들고 마시다가 흘리고 난리남 전화 하려다가 빨대만 안온거라 그냥 넘어감,버거킹-신림역점
93,5,5,1,세트 2개시켰는데 콜라가 하나만 왔어요... 배달도 50분 넘게걸림,버거킹-신림역점
94,4,3,4,맛나게먹음맛나게먹음,버거킹-신림역점
95,3,4,1,"아니 왜이렇게 안오나 싶어서 두시 이십분에 주문한걸 네시쯤에도 소식이 없어, 설마 두고 연락달라고 한걸 그냥 두고갔나 싶어서 내다봤더니만 역시나네 배달요청사항에 현관비밀번호 알려줘 바쁠까봐 기다리지말라고 문앞에두고 전화말고 문자보내고 가라고 해도 안보내ㅡㅡ 그럼 어떻게 알아서 *먹느라는 소리냐? 언제 배송왔는지 몰라도 감튀는 지들끼리 붙어가지고 감자떡을 먹는게 더 낫지ㅡㅡ 다 딱딱해져서 칼로 썰어먹고 있네요 참으로 맛있더라요^^ 햄버거 포장 열자마자 양파 자투리들 미친듯이 드랍하고 있죠? 두번다신 여기 안시켜먹어요 ^^ 수고하세요ㅎ",버거킹-신림역점
96,3,3,4,맛나게먹음아이들이잘먹음,버거킹-신림역점
97,3,4,5,배달 예상시간보다 빠르게 도착해서 좋았는데 음식들이 다 식어서 왔어요 ㅡㅡ 따뜻할때 먹어야 맛있는데 말이죠,버거킹-신림역점
98,5,4,3,기네스와퍼는 언제 막어도 맛있는듯.. 닭이랑 다른 일부 와퍼빼곤 다 맛나요..특히 사이드가.. 다만 배달 시키면 프렌치프라이??가 항상 눅눅해서 그게 좀 아쉬움,버거킹-신림역점
99,2,4,4,콜라 김 다 빠져서 왓고 버거 다 식고 감튀 꾸덕꾸덕 해져서 왓어요 이럴거면 배달서비스 말고 픽업 서비스만 하세요 걍,버거킹-신림역점
100,3,3,4,맛나게잘먹음 맛나게잘먹음,버거킹-신림역점
101,3,5,3,햄버거가 얼음처럼 차가웠어요...,버거킹-신림역점
102,2,5,5,배달은 빨랐는데 너무 다 식어서옴 ㅠㅠㅠㅠ,버거킹-신림역점
103,4,4,3,주문한대로 잘받아서 만족합니다.,버거킹-신림역점
104,1,3,1,다식어옴ㅜㅜㅜㅜㅜㅡ,버거킹-신림역점
105,1,1,1,맛나게먹음맛나게먹음,버거킹-신림역점
106,3,5,3,차가워요 배달이 느린것도 아니였는데,버거킹-신림역점
107,1,4,3,스트로우도 없고 치즈프라이에 치즈가루 얹은것 마냥 제대로 버무려지지도 않고 햄버거도 대강 만들어서 다 튀어나오고....아무리 바쁘다고 해도 이건 좀 아닌 것 같아요;;,버거킹-신림역점
108,3,5,5,토마토가 없어서 아쉬웠지만 배달은 빨랐어요',버거킹-신림역점
109,3,4,1,전화도 안하고 문 앞에 버거 덩그러니 두고 가네요 덕분에 식은버거 김빠진콜라 먹습니다,버거킹-신림역점
110,1,1,1,방금 갓 배달왔고. 배달원이 잘못 갔다줘서 바꿔서 먹느라고 다 식어서 감자튀김 진짜 맛없고요 심지어 매콤치즈 후라이 시켰는데 시즈닝도 안오고 케찹도 안와서 소스없이 쌩으로 먹어야하고요 매장에 전화했더니 전화도 안되네?ㅋ 진짜 개빡치네요,버거킹-신림역점
111,2,4,4,감자는 미지근하고 눅눅하게왔는데 에어프라이어 5분에 멀쩡해져서 다행히 전 상관없었어용 에어프라이어 없으면 씹노맛이라 못먹어용 참고하셍 버거도 둘다 미지근하게왔어요 머쉬룸와퍼는 버거 자체가 되게 맛있어서 잘 먹었는데 롱치킨버거는 맛없었어용 콜라랑 커피 얼음은 거의다 녹아와서 콜라가 핵노맛이었어용 할인아녔음 욕나왔을건데 할인받아서 그냥저냥 잘먹었어요,버거킹-신림역점
112,5,5,1,버거 하나가 안왔네요. 확인시 전화주세요,버거킹-신림역점
113,4,3,1,"배달 인간적으로 너무늦네요..콜라는 얼음 다 녹아서 그냥 탄산없는 설탕물이구, 햄버거빵은 습기에 절어있구 감자튀김은 다 식어서 뻣뻣하구... 그래두 햄버거 맛은 있네요.",버거킹-신림역점
114,2,3,1,배달분이 다른아파트에다가 가져다놓고 문자로만 알려줫네요.보통 문앞으로 요청해도 놓고 전화른걸어줘서 그럴줄알았는데 문자만와서 5분지나 문자확인하고 문앞에없어 전화하니까 잘못배달한거같다고 하고 30분지나 옆아파트 경비아저씨께서 햄거거잘못배달된거 같다고 가져다주시고 그러고나서3분뒤에 배달하는분 잘못배달한곳 문앞에 햄버거가없다고 어떻게된거냐고 전화가왔습니다. 어쩌자는건지.?? 다식은거 저자렌지 다 다시데워서먹는데 주말에 컨디션도안좋고 날씨도안좋아서 주문시킨건데 불쾌하고 기분도 맛도 다망치네요. 배달너무못해 그냥 환불받을걸 잘못생각했어요ㅡㅡ,버거킹-신림역점
115,2,4,2,사년만에 버거킹을 시켜봤지만 아직도 맛없어요 🤦🏻‍♂️ 배달도 1시간걸렸고..,버거킹-신림역점
116,3,4,4,토마토마토마토마토 ㅠ,버거킹-신림역점
117,3,5,3,배달이 좀 늦게왔고 주1회는 꼭 시켜먹는데 이번에는 맛이 좀 이상했어요,버거킹-신림역점
118,1,3,1,50분 기다렸는데 식어두 너무 식음 감자튀김 이랑 빵은 눅눅 그자체,버거킹-신림역점
119,3,3,3,끼끼끼씨씨너먀마무커쿠쿸,버거킹-신림역점
120,5,2,4,케첩 3개 넣어달라고했는데도 1만 띡 줌 ㅡㅡ,버거킹-신림역점
121,5,5,2,맛있는데 버거가 주먹밥처럼 왔어요ㅠㅠ,버거킹-신림역점
122,4,3,4,통새우버거에 새우가 두개뿐인거만 빼면 맛있고 좋아요~,버거킹-신림역점
123,1,3,1,"그동안 버거킹을 원래 좋아해서 한두가지씩 맘에 안들어도 그냥 주문했었는데 추운날씨도 아니고 너겟이며, 햄버거며, 감튀며 차가울정도로 식어서 오네요. 두번다시 안시킵니다",버거킹-신림역점
124,3,5,5,소스가 짰고 원래 버거킹 감튀 좋아하는데 좀 눅눅하고 맛없었어요 그래도 저렴하니까 그러려니 합니다..,버거킹-신림역점
125,1,1,1,무슨 91분이 넘도록 안오는지 아직도 안와서 씀,버거킹-신림역점
126,3,5,2,매장에서 먹으면좋은데 상황이 좋지않다보니 배달 주문했는데 다식은 햄버거와 감자튀김 그리고 굳어버린 치즈스틱까지.. 물론 음료도 미지근했어요.. 그래서 제대로된 맛보다는 짜고 눅눅한맛이였습니다,버거킹-신림역점
127,5,5,3,콜라가 다 녹아서 좀 밍밍했어요,버거킹-신림역점
128,5,5,2,역시 믿고먹는 버거킹 익숙한 맛이긴한데 콜라 1개가 누락되어 배달됬더군요..ㅠ 배달에 신경써주세요!,버거킹-신림역점
129,5,5,3,와퍼 신메뉴 한번 먹어봣는데 맛있네요 근데 포장이 문제인지 배달이 문제인지 감튀 두개중 하나만 종이팩 밖으로 나와있는게 찜찜햇슴다,버거킹-신림역점
130,4,4,3,기네스 버거 맛있어서 한번 더 시켰는데 싸늘하게 식어서 왔어요... 따뜻했으면 더 맛있었을텐데 아쉅네요. 그래도 잘 먹었습니다.,버거킹-신림역점
131,5,5,3,맛있는데 콜라가 터져서 왔어요....,버거킹-신림역점
132,4,3,4,닭발 튀김은 양이 좀 적어요 그래도 전반적으로 맛있음,버거킹-신림역점
133,5,5,3,버거킹 만세만세만세,버거킹-신림역점
134,1,2,1,좀 실망스럽네요 패스트푸드인데 시간도 너무 늦게왔고 음식 상태도 좀 실망스럽습니다 길고 자세하게 쓰려고했는데 한번만 참겠습니다 다음번에도 이런식이면 그냥 환불요청 하겠습니다,버거킹-신림역점
135,3,5,5,바쁘다고 대충만드셨는지 베이컨이랑 양상추 다 튀어나옴,버거킹-신림역점
136,4,3,4,감자칩조금싱거워 맛나게잘먹음,버거킹-신림역점
137,5,3,3,배달이 늦었고 너무 눅눅했네요,버거킹-신림역점
138,4,2,1,음료누락해서 햄버거랑 감자만 배달왔길래 매장전화했더니 배달원에게확인하고 전화다시 준다길래 잠시 기다린후 전화와서 음료 바로 보내준다더니 40분이나 지나서 12시20분에 음료왔어요. 게다가 주문시 제로콜라로 주문했는데 제로에 체크도 안되있는게 일반 콜라로 온 것 같네요. 이미 기다린 시간도 한세월이고 다시 전화하기시러서 그냥 먹었어요. 음료 늦은 덕분에 다른건 다 식었네요,버거킹-신림역점
139,5,5,3,낙성대점에서 배달 시켜먹었던 기네스버거 보다 양도 많고 무엇보다도 채소랑 베이컨이 거의 2배 가량 잔뜩 들어가 있어서 좋았습니다. 비록 이벤트 기간으로 배달시간은 오래 걸렸지만 어떤 직원분이 만드셨는지 정말 칭찬해드리고 싶네요^^,버거킹-신림역점
140,5,5,3,버거는 너무 맛있었는데 문앞에 두고 가달라고 하긴했지만 아무런 연락도 없이 말도 없이 노크도 없이 쥐도새도 모르게 두고가면 배달온지 누가 알아요.. 하도 안와서 설마하고 문열어보니까 떡하니 놓여져있고 그거빼곤 이메뉴 완전 추천이에요👍,버거킹-신림역점
141,1,1,1,햄버거 차가웠음 배달도 온지도 모르게 문앞에 놓고감ㅋ,버거킹-신림역점
142,4,3,3,신메뉴 그냥그럭저럭해요,버거킹-신림역점
143,3,3,3,기네스 머쉬룸 와퍼를 시켰는데 그냥 기네스 와퍼가 왔어요... 먹다가 버섯이 하나도 없길레 검색하고 나서 얼게됐어요 이미 먹은 거라 어찌하지도 못하겠고 어떻게 해야할지 참 난감하네요 확인 좀 잘해주세요,버거킹-신림역점
144,3,5,2,콜라 맹물.. 음식은 다 식었음,버거킹-신림역점
145,5,5,2,이벤트 때문에 좀 늦게오는듯해요 햄버거 종이 다젖어있네요,버거킹-신림역점
146,1,1,1,THIS IS NOT WHAT I ORDERED,버거킹-신림역점
147,5,5,1,배달느렸음~~~~~,버거킹-신림역점
148,2,5,2,제가 버거킹 한 10번가까이 시켜먹으면서 단한번도 안좋은 소리 한 적 없는데 해도해도 너무하네요 햄버거가 식다못해 차가워져서 왔고 감자는 말라있네요ㅡ 이벤트 기간이라 하더라도 이 정도 퀄이면 주문을 안받으시는게 하,버거킹-신림역점
149,3,4,4,신메뉴 그냥 그렇네요,버거킹-신림역점
150,2,3,1,배달이 예상시간보다 훨씬 지나서옴 콜라는 탄산다빠져서 시럽맛만남 그리고 중간에 샌건지 여기저기 흘려있었음,버거킹-신림역점
151,4,5,3,먹을만 합니다!!!!!,버거킹-신림역점
152,3,2,1,맛은 있는데 가격에 비해서 부실하다 느낄 정도로 내용물들이 부족함 소스가 꽤 단 편임 그리고 음료 얼음 제외 요청 했는데 반영도 안해줌,버거킹-신림역점
153,3,3,1,진짜 맛과양을떠나서 너무안오네요....매장확인까지해보고 30분전부터 가던중이라는데 지히철한정거장거리를 얼마나 오랫동안 달리신건지 진짜너무하네요 진짜배달 최악이에요,버거킹-신림역점
154,3,3,1,"배달라이더분이 음료 깜빡하고 안꺼내고 간줄 알고 연락했더니 매장에서 재차 확인까지 했는데 음료가 없다고 해서 그냥 가져왔다고 하더라고요 이해는 안갔지만 사람이니 실수 할 수 있겠죠 매장에 연락하니 다시 보내준다길래 이거도 한시간 걸리나 걱정은 됐는데 일단 알았다고 하고 기다려서 받긴했습니다만, 두번째 라이더분은 배송사항에 안내 다 돼있는데 굳이 왜 전화하셔서 물어보는지 이해가 안갔네요 전화로 묻기에 매장에서 뭔가 얘기 안한줄 알았는데 똑같이 영수증 출력돼있더만요 여튼 불쾌한 경험이라 다시 하고 싶진 않아요",버거킹-신림역점
155,5,4,2,배달이 늦는 건 괜찮은데 버거 상태가...,버거킹-신림역점
156,2,2,4,배달은 예정시간 딱맞춰옴. 콜라는 다 새고 얼음도 다녹아서 탄산 없는 콜라됨. 버거 포장도 제대로 안되서 다 흐트러져서옴. 배달하는 분은 늦어서 죄송하다고 맛있게드시라고 친절하게 하는데 대기업은 뭐함.?,버거킹-신림역점
157,5,4,3,번번이 콜라 새서 오는게 싫어서 캔콜라로 바꿔달라고 했는데 안바꿔주셨고 일회용품도 보내주셨네요 이럴거면 요청사항은 왜 있습니까?,버거킹-신림역점
158,5,5,3,굿굿좋아요.역시 통새우와퍼에 칠리감자조합은 최고입니다,버거킹-신림역점
159,4,4,2,배달이너무늦어요...,버거킹-신림역점
160,3,3,5,몬스터버거에 디아블로 쏘스가 잇는듯 없는듯 들어잇어서 미각을 시험하네요,버거킹-신림역점
161,5,5,3,배달이좀늦었네요 ~~,버거킹-신림역점
162,1,1,5,감자튀김이 푸석하고 차갑고 몇시간전에 만들어서 차가운곳에 방치하다 배달온거같았음,버거킹-신림역점
163,2,2,5,아니 페티가 너무 탄거 아님니까 탄맛이 날정도면 문제 있는데,버거킹-신림역점
164,5,3,5,양은 적지만 코코넛쉬림프 꿀맛,버거킹-신림역점
165,5,5,1,배달이 아주 엉망입니다. 제 햄버거를 방석으로 쓴건지 아주 눌려서 왔어요,버거킹-신림역점
166,3,3,3,맛있어요~!!!버거킹만한 페스트 푸드가 없네요,버거킹-신림역점
167,3,5,5,사이다에서 청귤조각이 나오구 탄산수 맛이 났어요 버거두 포장 하다만듯? 실망이예요,버거킹-신림역점
168,5,3,5,정말 맛있습니다~ 항상감사해요,버거킹-신림역점
169,3,5,5,트러플머쉬룸 맛있긴한데 제 취향은 아닌 듯해요.. 바삭킹은 여전히 맛있었습니다,버거킹-신림역점
170,3,4,4,맛있게잘먹었습니다,버거킹-신림역점
171,5,5,1,배달부형...ㅠㅠ 감사인사 무시하시고 한손으로 툭 주고가시면 뻘줌해요... 바쁘니까 이해합니다,버거킹-신림역점
172,5,5,3,배달을 여기저기 가는건 그렇다 쳐도 스프라이트L시켰는데 기본콜라로 옴. 다른집에 내걸주고 이걸 가져온건지 모르겠네,버거킹-신림역점
